CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
14139,47,1,415.82,0,Regular Customers
14140,4,2,935.05,0,Regular Customers
14141,3,4,915.13,0,Regular Customers
14142,374,1,311.81,1,At-Risk Customers
14143,134,1,115.8,0,Regular Customers
14145,47,4,3742.2,0,Regular Customers
14146,9,5,4191.0,0,Regular Customers
14147,79,2,483.4,0,Regular Customers
14148,234,1,157.2,1,At-Risk Customers
14149,221,1,446.62,1,At-Risk Customers
14150,36,2,658.64,0,Regular Customers
14152,76,2,621.29,0,Regular Customers
14154,240,2,1345.62,1,At-Risk Customers
14155,267,1,118.75,1,At-Risk Customers
14156,10,55,117210.08,2,VIP Customers
14157,20,2,424.89,0,Regular Customers
14158,41,1,507.65999999999997,0,Regular Customers
14159,20,11,4630.35,0,Regular Customers
14161,216,3,1097.62,1,At-Risk Customers
14162,174,2,289.36,1,At-Risk Customers
14163,88,4,2445.91,0,Regular Customers
14164,71,2,1631.77,0,Regular Customers
14165,276,1,120.44,1,At-Risk Customers
14167,40,4,562.59,0,Regular Customers
14171,99,1,363.79,0,Regular Customers
14173,11,4,450.84000000000003,0,Regular Customers
14174,34,1,134.46,0,Regular Customers
14175,60,3,3222.3,0,Regular Customers
14176,298,4,576.9,1,At-Risk Customers
14177,87,4,549.46,0,Regular Customers
14178,9,7,1600.26,0,Regular Customers
14179,41,2,701.57,0,Regular Customers
14180,11,25,4748.52,3,High Value Customers
14184,67,1,452.89,0,Regular Customers
14185,332,1,197.65,1,At-Risk Customers
14188,31,6,2054.36,0,Regular Customers
14189,3,15,4654.08,3,High Value Customers
14191,2,13,4684.76,0,Regular Customers
14193,68,2,853.39,0,Regular Customers
14194,5,21,11349.52,3,High Value Customers
14195,202,2,1012.0,1,At-Risk Customers
14196,107,1,335.52,0,Regular Customers
14198,19,4,701.4,0,Regular Customers
14199,219,1,185.39999999999998,1,At-Risk Customers
14201,61,7,747.4399999999999,0,Regular Customers
14204,3,1,150.61,0,Regular Customers
14205,17,2,466.7,0,Regular Customers
14206,240,1,328.15999999999997,1,At-Risk Customers
14208,95,1,151.74,0,Regular Customers
14209,11,6,2073.43,0,Regular Customers
14210,106,6,1905.84,0,Regular Customers
14211,54,9,2241.1,0,Regular Customers
14212,90,1,1070.48,0,Regular Customers
14214,31,5,1004.38,0,Regular Customers
14215,12,6,1789.72,0,Regular Customers
14216,4,4,1839.3,0,Regular Customers
14217,2,17,2004.98,3,High Value Customers
14218,43,1,169.48,0,Regular Customers
14219,5,1,89.94,0,Regular Customers
14220,248,2,632.4,1,At-Risk Customers
14221,43,9,3432.8,0,Regular Customers
14222,178,1,683.17,1,At-Risk Customers
14223,93,3,991.13,0,Regular Customers
14224,111,4,1009.73,0,Regular Customers
14226,29,5,2214.79,0,Regular Customers
14227,27,10,3350.96,0,Regular Customers
14229,52,3,1547.2,0,Regular Customers
14231,184,3,925.71,1,At-Risk Customers
14232,43,5,2048.07,0,Regular Customers
14233,50,4,1462.72,0,Regular Customers
14234,23,4,754.12,0,Regular Customers
14235,76,5,3144.86,0,Regular Customers
14236,81,2,490.86,0,Regular Customers
14237,374,1,161.0,1,At-Risk Customers
14238,327,1,146.85,1,At-Risk Customers
14239,44,11,2380.85,0,Regular Customers
14240,31,2,890.34,0,Regular Customers
14241,184,1,213.7,1,At-Risk Customers
14242,235,2,280.55,1,At-Risk Customers
14243,9,10,2588.77,0,Regular Customers
14245,220,2,1693.45,1,At-Risk Customers
14246,111,3,1474.06,0,Regular Customers
14247,279,1,136.76999999999998,1,At-Risk Customers
14248,319,1,302.58,1,At-Risk Customers
14250,8,3,1904.05,0,Regular Customers
14251,2,5,2879.7,0,Regular Customers
14256,261,2,969.06,1,At-Risk Customers
14257,65,5,3099.72,0,Regular Customers
14258,10,9,12669.98,0,Regular Customers
14259,142,1,120.0,0,Regular Customers
14261,51,2,1163.45,0,Regular Customers
14262,9,8,2618.23,0,Regular Customers
14264,155,2,333.97,1,At-Risk Customers
14265,110,2,530.18,0,Regular Customers
14267,163,3,1516.24,1,At-Risk Customers
14270,332,1,492.65,1,At-Risk Customers
14271,226,1,112.32,1,At-Risk Customers
14272,74,2,437.96,0,Regular Customers
14273,52,4,559.97,0,Regular Customers
14276,99,3,1119.74,0,Regular Customers
14277,16,3,4188.0,0,Regular Customers
14280,197,1,134.04,1,At-Risk Customers
14282,4,15,3701.44,3,High Value Customers
14284,31,2,595.25,0,Regular Customers
14285,22,4,1910.01,0,Regular Customers
14286,24,3,4628.75,0,Regular Customers
14287,9,3,176.63,0,Regular Customers
14288,214,1,426.6,1,At-Risk Customers
14289,9,6,911.26,0,Regular Customers
14290,12,5,2314.65,0,Regular Customers
14291,2,11,3883.25,0,Regular Customers
14292,8,9,4871.93,0,Regular Customers
14293,4,4,1046.56,0,Regular Customers
14295,41,1,166.2,0,Regular Customers
14297,18,4,1305.33,0,Regular Customers
14298,9,44,51527.3,3,High Value Customers
14299,9,9,3965.62,0,Regular Customers
14300,19,1,43.2,0,Regular Customers
14301,118,1,640.14,0,Regular Customers
14304,223,1,383.45,1,At-Risk Customers
14305,72,3,1858.96,0,Regular Customers
14306,52,2,2093.32,0,Regular Customers
14307,89,6,2995.72,0,Regular Customers
14309,9,9,2352.5299999999997,0,Regular Customers
14311,243,1,310.26,1,At-Risk Customers
14312,47,6,1611.59,0,Regular Customers
14314,107,1,120.0,0,Regular Customers
14315,45,6,2481.13,0,Regular Customers
14317,65,1,508.58,0,Regular Customers
14320,207,2,477.78999999999996,1,At-Risk Customers
14321,11,5,1530.75,0,Regular Customers
14323,115,2,605.06,0,Regular Customers
14326,243,1,183.85,1,At-Risk Customers
14327,164,1,311.65,1,At-Risk Customers
14329,18,7,4975.24,0,Regular Customers
14331,125,2,462.65999999999997,0,Regular Customers
14332,23,3,840.21,0,Regular Customers
14333,68,1,415.2,0,Regular Customers
14334,17,8,2552.21,0,Regular Customers
14335,17,2,454.86,0,Regular Customers
14336,17,4,1614.91,0,Regular Customers
14338,162,2,588.22,1,At-Risk Customers
14339,243,1,309.52,1,At-Risk Customers
14340,219,1,134.7,1,At-Risk Customers
14341,46,8,2166.98,0,Regular Customers
14342,22,4,668.56,0,Regular Customers
14344,128,8,889.9300000000001,0,Regular Customers
14345,39,1,108.98,0,Regular Customers
14346,121,2,1021.58,0,Regular Customers
14348,261,1,409.57,1,At-Risk Customers
14349,11,1,133.5,0,Regular Customers
14350,275,1,282.93,1,At-Risk Customers
14351,165,1,51.0,1,At-Risk Customers
14352,158,4,1078.96,1,At-Risk Customers
14353,216,1,90.6,1,At-Risk Customers
14354,6,2,163.62,0,Regular Customers
14355,366,1,174.4,1,At-Risk Customers
14356,80,2,701.23,0,Regular Customers
14357,44,1,225.12,0,Regular Customers
14359,20,3,912.18,0,Regular Customers
14360,32,4,2118.03,0,Regular Customers
14362,23,1,151.5,0,Regular Customers
14364,109,8,3717.35,0,Regular Customers
14367,9,16,9227.82,3,High Value Customers
14368,320,1,155.0,1,At-Risk Customers
14371,296,1,100.5,1,At-Risk Customers
14373,359,1,76.55,1,At-Risk Customers
14375,186,1,235.56,1,At-Risk Customers
14377,192,2,617.05,1,At-Risk Customers
14379,45,2,348.1,0,Regular Customers
14381,53,1,202.68,0,Regular Customers
14382,27,1,615.49,0,Regular Customers
14383,39,3,1247.69,0,Regular Customers
14385,10,3,202.11,0,Regular Customers
14386,297,1,142.4,1,At-Risk Customers
14387,33,3,1727.6,0,Regular Customers
14388,11,8,3212.84,0,Regular Customers
14389,66,2,1043.46,0,Regular Customers
14390,11,9,4642.57,0,Regular Customers
14393,219,1,67.95,1,At-Risk Customers
14395,3,9,3479.91,0,Regular Customers
14396,66,2,487.99,0,Regular Customers
14397,3,19,2612.96,3,High Value Customers
14400,150,1,574.7,1,At-Risk Customers
14401,5,13,4051.48,0,Regular Customers
14403,131,4,1475.81,0,Regular Customers
14404,34,6,1449.32,0,Regular Customers
14406,120,1,156.75,0,Regular Customers
14407,108,6,2157.73,0,Regular Customers
14408,11,7,2599.0299999999997,0,Regular Customers
14409,72,6,2059.45,0,Regular Customers
14410,93,9,1100.27,0,Regular Customers
14411,311,1,1063.0,1,At-Risk Customers
14412,43,2,770.03,0,Regular Customers
14413,363,1,121.05,1,At-Risk Customers
14414,92,7,1496.98,0,Regular Customers
14415,2,13,5855.57,0,Regular Customers
14416,23,2,490.22,0,Regular Customers
14418,4,3,1937.25,0,Regular Customers
14419,11,6,1051.79,0,Regular Customers
14420,100,1,387.52,0,Regular Customers
14421,58,2,813.11,0,Regular Customers
14422,1,6,4263.64,0,Regular Customers
14423,219,1,265.2,1,At-Risk Customers
14424,18,1,322.08,0,Regular Customers
14426,24,10,4481.67,0,Regular Customers
14427,51,2,363.34000000000003,0,Regular Customers
14428,8,5,1224.06,0,Regular Customers
14431,303,1,470.36,1,At-Risk Customers
14432,10,6,2248.5,0,Regular Customers
14434,22,6,1372.8,0,Regular Customers
14436,99,1,89.06,0,Regular Customers
14437,366,1,63.0,1,At-Risk Customers
14438,307,1,131.9,1,At-Risk Customers
14439,320,1,2661.24,1,At-Risk Customers
14440,9,5,2357.68,0,Regular Customers
14441,1,4,1712.8899999999999,0,Regular Customers
14442,205,2,1589.82,1,At-Risk Customers
14443,54,4,1420.2,0,Regular Customers
14446,1,4,1010.35,0,Regular Customers
14447,19,5,1163.23,0,Regular Customers
14448,10,2,375.35,0,Regular Customers
14449,19,4,885.8,0,Regular Customers
14450,181,3,483.25,1,At-Risk Customers
14451,61,2,643.9,0,Regular Customers
14452,11,2,259.05,0,Regular Customers
14453,191,1,119.93,1,At-Risk Customers
14456,6,9,3017.28,0,Regular Customers
14457,311,1,113.64,1,At-Risk Customers
14459,156,1,1837.92,1,At-Risk Customers
14460,111,3,434.34,0,Regular Customers
14461,149,3,2103.06,1,At-Risk Customers
14462,67,11,1980.57,0,Regular Customers
14463,99,3,529.62,0,Regular Customers
14465,247,3,1038.44,1,At-Risk Customers
14466,30,7,2272.4,0,Regular Customers
14467,18,4,596.26,0,Regular Customers
14470,12,2,461.19,0,Regular Customers
14472,104,8,1852.67,0,Regular Customers
14473,75,2,234.33999999999997,0,Regular Customers
14474,47,1,547.66,0,Regular Customers
14475,72,3,925.85,0,Regular Customers
14476,258,1,193.0,1,At-Risk Customers
14477,20,4,1309.6,0,Regular Customers
14479,254,2,316.25,1,At-Risk Customers
14480,12,1,279.05,0,Regular Customers
14481,165,2,636.51,1,At-Risk Customers
14482,19,6,2022.81,0,Regular Customers
14483,282,1,137.1,1,At-Risk Customers
14484,51,1,321.92,0,Regular Customers
14485,39,1,162.8,0,Regular Customers
14487,27,6,1165.48,0,Regular Customers
14488,68,1,1064.28,0,Regular Customers
14489,208,1,463.38,1,At-Risk Customers
14491,176,2,340.93,1,At-Risk Customers
14493,8,5,2383.24,0,Regular Customers
14494,26,1,139.56,0,Regular Customers
14495,51,2,123.80000000000001,0,Regular Customers
14496,312,2,538.81,1,At-Risk Customers
14497,310,1,475.37,1,At-Risk Customers
14498,43,5,1957.32,0,Regular Customers
14499,27,3,808.44,0,Regular Customers
14500,89,3,356.85,0,Regular Customers
14501,184,2,251.20999999999998,1,At-Risk Customers
14502,20,11,2429.83,0,Regular Customers
14503,4,6,3543.26,0,Regular Customers
14504,48,4,673.26,0,Regular Customers
14505,18,8,5859.43,0,Regular Customers
14506,18,5,1960.65,0,Regular Customers
14507,24,6,1367.88,0,Regular Customers
14508,23,2,268.05,0,Regular Customers
14511,12,5,1314.81,0,Regular Customers
14512,188,2,275.28,1,At-Risk Customers
14513,101,3,455.59000000000003,0,Regular Customers
14514,62,3,990.2,0,Regular Customers
14515,18,6,2076.89,0,Regular Customers
14517,34,2,330.45,0,Regular Customers
14518,65,1,174.37,0,Regular Customers
14520,2,2,270.6,0,Regular Customers
14522,25,4,974.54,0,Regular Customers
14523,109,1,241.09,0,Regular Customers
14524,32,9,1843.83,0,Regular Customers
14525,20,9,4215.9,0,Regular Customers
14527,3,55,8507.13,3,High Value Customers
14528,38,1,364.22,0,Regular Customers
14529,61,3,578.61,0,Regular Customers
14530,26,6,2862.11,0,Regular Customers
14532,237,4,932.85,1,At-Risk Customers
14533,25,7,1949.72,0,Regular Customers
14534,3,18,4397.3,3,High Value Customers
14535,61,3,2854.84,0,Regular Customers
14536,260,1,170.95,1,At-Risk Customers
14537,58,1,355.56,0,Regular Customers
14538,65,2,388.25,0,Regular Customers
14539,16,2,537.48,0,Regular Customers
14540,10,3,952.66,0,Regular Customers
14541,59,8,1453.35,0,Regular Customers
14542,186,1,103.25,1,At-Risk Customers
14543,29,16,3599.73,3,High Value Customers
14544,25,2,2004.3,0,Regular Customers
14546,6,5,2573.93,0,Regular Customers
14547,4,8,3974.75,0,Regular Customers
14548,151,2,652.8,1,At-Risk Customers
14549,312,1,289.24,1,At-Risk Customers
14550,11,2,757.37,0,Regular Customers
14551,19,2,186.23,0,Regular Customers
14552,152,1,164.22,1,At-Risk Customers
14553,20,5,859.27,0,Regular Customers
14554,11,4,2279.49,0,Regular Customers
14555,58,2,312.54,0,Regular Customers
14557,86,1,788.38,0,Regular Customers
14560,8,22,2237.77,3,High Value Customers
14561,76,3,1080.76,0,Regular Customers
14562,4,18,5006.77,3,High Value Customers
14565,96,4,3099.12,0,Regular Customers
14566,111,1,1432.0,0,Regular Customers
14567,57,2,1530.3600000000001,0,Regular Customers
14569,2,1,227.39000000000001,0,Regular Customers
14570,281,2,218.06,1,At-Risk Customers
14572,4,7,2804.54,0,Regular Customers
14573,180,9,1639.82,1,At-Risk Customers
14576,373,1,35.4,1,At-Risk Customers
14577,13,4,859.71,0,Regular Customers
14578,4,1,168.63,0,Regular Customers
14581,17,1,138.6,0,Regular Customers
14582,41,1,114.11,0,Regular Customers
14583,6,5,986.96,0,Regular Customers
14584,170,4,1033.06,1,At-Risk Customers
14585,51,1,157.05,0,Regular Customers
14586,277,1,237.35999999999999,1,At-Risk Customers
14587,19,9,1580.29,0,Regular Customers
14589,372,1,39.75,1,At-Risk Customers
14591,16,4,1320.21,0,Regular Customers
14592,36,3,557.94,0,Regular Customers
14593,22,3,617.15,0,Regular Customers
14594,8,2,363.33,0,Regular Customers
14595,20,6,1740.6,0,Regular Customers
14597,12,2,866.24,0,Regular Customers
14598,45,1,221.97,0,Regular Customers
14600,306,1,393.33,1,At-Risk Customers
14601,11,1,213.96,0,Regular Customers
14603,275,1,660.0,1,At-Risk Customers
14606,2,93,12076.15,3,High Value Customers
14607,16,14,16209.5,3,High Value Customers
14608,5,4,1785.15,0,Regular Customers
14609,73,4,601.56,0,Regular Customers
14616,243,3,406.08000000000004,1,At-Risk Customers
14618,10,3,553.44,0,Regular Customers
14619,246,1,394.44,1,At-Risk Customers
14620,206,2,412.78,1,At-Risk Customers
14621,2,5,1788.36,0,Regular Customers
14622,185,1,320.58,1,At-Risk Customers
14623,33,5,886.7,0,Regular Customers
14624,58,2,225.85,0,Regular Customers
14625,197,2,899.63,1,At-Risk Customers
14626,24,4,2791.27,0,Regular Customers
14628,92,2,671.96,0,Regular Customers
14629,5,2,955.26,0,Regular Customers
14631,51,3,1006.98,0,Regular Customers
14632,263,1,114.56,1,At-Risk Customers
14633,267,1,344.9,1,At-Risk Customers
14636,37,2,609.85,0,Regular Customers
14638,51,1,443.6,0,Regular Customers
14639,53,6,2984.49,0,Regular Customers
14640,25,6,2107.38,0,Regular Customers
14641,22,1,110.46000000000001,0,Regular Customers
14642,59,1,96.11999999999999,0,Regular Customers
14643,171,2,693.81,1,At-Risk Customers
14644,68,2,830.76,0,Regular Customers
14645,157,2,597.09,1,At-Risk Customers
14646,2,73,280206.02,2,VIP Customers
14647,202,1,236.04,1,At-Risk Customers
14649,5,4,1402.59,0,Regular Customers
14651,68,2,653.75,0,Regular Customers
14652,78,1,114.18,0,Regular Customers
14653,2,7,1926.65,0,Regular Customers
14655,9,4,1932.23,0,Regular Customers
14656,170,2,291.05,1,At-Risk Customers
14657,18,4,848.22,0,Regular Customers
14658,6,2,247.15,0,Regular Customers
14659,9,9,2529.93,0,Regular Customers
14660,87,2,285.74,0,Regular Customers
14661,27,1,107.95,0,Regular Customers
14662,29,4,741.37,0,Regular Customers
14664,20,2,636.24,0,Regular Customers
14665,61,5,1835.7,0,Regular Customers
14666,25,1,195.25,0,Regular Customers
14667,11,25,9175.04,3,High Value Customers
14669,242,3,1259.24,1,At-Risk Customers
14670,281,2,392.86,1,At-Risk Customers
14672,235,2,765.55,1,At-Risk Customers
14673,4,5,1736.4,0,Regular Customers
14675,17,1,596.36,0,Regular Customers
14676,32,6,2548.24,0,Regular Customers
14680,26,16,28754.11,3,High Value Customers
14681,72,3,498.95,0,Regular Customers
14682,188,2,52.0,1,At-Risk Customers
14684,26,5,1201.51,0,Regular Customers
14687,107,1,628.38,0,Regular Customers
14688,8,21,5579.1,3,High Value Customers
14689,209,1,112.8,1,At-Risk Customers
14690,45,2,355.05,0,Regular Customers
14691,31,5,2114.33,0,Regular Customers
14692,138,4,591.55,0,Regular Customers
14693,265,1,172.9,1,At-Risk Customers
14696,5,7,2078.95,0,Regular Customers
14697,219,2,188.61,1,At-Risk Customers
14698,2,5,1217.27,0,Regular Customers
14699,215,1,109.13,1,At-Risk Customers
14700,33,3,2195.1,0,Regular Customers
14701,11,9,2526.09,0,Regular Customers
14702,2,17,3251.79,3,High Value Customers
14703,15,1,318.17,0,Regular Customers
14704,12,9,1493.96,0,Regular Customers
14705,199,1,179.0,1,At-Risk Customers
14708,3,3,1126.3700000000001,0,Regular Customers
14709,16,13,4921.04,0,Regular Customers
14710,15,4,599.48,0,Regular Customers
14711,11,11,2839.62,0,Regular Customers
14712,30,3,917.0699999999999,0,Regular Customers
14713,10,11,2662.2,0,Regular Customers
14714,25,1,160.19,0,Regular Customers
14715,25,4,867.38,0,Regular Customers
14716,44,2,307.51,0,Regular Customers
14719,2,5,1581.84,0,Regular Customers
14720,6,3,663.81,0,Regular Customers
14722,148,1,180.42000000000002,1,At-Risk Customers
14723,11,6,1122.36,0,Regular Customers
14725,25,1,655.58,0,Regular Customers
14727,275,1,268.58,1,At-Risk Customers
14729,374,1,313.49,1,At-Risk Customers
14730,2,8,1897.57,0,Regular Customers
14731,48,3,380.02,0,Regular Customers
14732,9,8,2702.49,0,Regular Customers
14733,17,12,9585.91,3,High Value Customers
14735,4,32,6065.69,3,High Value Customers
14737,4,3,1164.55,0,Regular Customers
14738,43,7,1314.45,0,Regular Customers
14739,5,7,3902.28,0,Regular Customers
14740,198,3,1448.21,1,At-Risk Customers
14741,12,6,1400.34,0,Regular Customers
14744,17,7,1099.98,0,Regular Customers
14745,113,5,1220.26,0,Regular Customers
14747,250,1,328.2,1,At-Risk Customers
14748,30,5,1415.75,0,Regular Customers
14752,44,1,389.64,0,Regular Customers
14753,88,1,563.15,0,Regular Customers
14754,45,2,638.05,0,Regular Customers
14755,10,11,5010.28,0,Regular Customers
14756,16,1,738.96,0,Regular Customers
14757,76,1,420.5,0,Regular Customers
14758,145,4,1484.06,0,Regular Customers
14759,5,3,1625.97,0,Regular Customers
14760,298,1,89.2,1,At-Risk Customers
14761,59,2,255.89999999999998,0,Regular Customers
14762,264,1,300.52,1,At-Risk Customers
14764,47,1,278.3,0,Regular Customers
14765,30,3,254.11,0,Regular Customers
14766,9,6,2473.37,0,Regular Customers
14768,18,2,192.6,0,Regular Customers
14769,3,8,10416.98,0,Regular Customers
14770,233,2,876.42,1,At-Risk Customers
14772,113,1,139.26,0,Regular Customers
14775,59,3,1011.9,0,Regular Customers
14776,52,11,2538.2999999999997,0,Regular Customers
14778,128,2,730.86,0,Regular Customers
14779,281,3,386.15,1,At-Risk Customers
14780,55,2,447.68,0,Regular Customers
14782,320,1,200.1,1,At-Risk Customers
14784,27,2,289.99,0,Regular Customers
14785,11,2,77.4,0,Regular Customers
14788,8,2,679.44,0,Regular Customers
14789,29,1,197.64,0,Regular Customers
14790,17,4,745.06,0,Regular Customers
14792,64,1,6.2,0,Regular Customers
14793,22,1,228.99,0,Regular Customers
14794,3,7,1319.91,0,Regular Customers
14795,167,1,131.45000000000002,1,At-Risk Customers
14796,2,17,7975.49,3,High Value Customers
14798,53,3,173.74,0,Regular Customers
14799,52,1,157.7,0,Regular Customers
14800,48,12,4331.79,0,Regular Customers
14801,62,1,189.34,0,Regular Customers
14803,163,3,845.55,1,At-Risk Customers
14804,9,1,353.27,0,Regular Customers
14805,16,4,546.4,0,Regular Customers
14806,76,1,193.39,0,Regular Customers
14808,40,8,2718.6,0,Regular Customers
14810,41,11,2085.33,0,Regular Customers
14813,370,2,152.88,1,At-Risk Customers
14815,37,2,778.5,0,Regular Customers
14816,198,1,271.85,1,At-Risk Customers
14817,201,2,1110.34,1,At-Risk Customers
14818,74,3,657.8,0,Regular Customers
14819,65,2,272.07,0,Regular Customers
14820,22,4,507.29,0,Regular Customers
14821,367,1,48.8,1,At-Risk Customers
14823,181,3,321.43,1,At-Risk Customers
14824,11,4,1127.71,0,Regular Customers
14825,4,12,2221.01,0,Regular Customers
14828,197,3,2139.76,1,At-Risk Customers
14829,30,4,697.55,0,Regular Customers
14830,54,1,188.88,0,Regular Customers
14834,18,6,1720.3,0,Regular Customers
14836,11,3,102.45,0,Regular Customers
14837,90,4,1649.5,0,Regular Customers
14840,268,1,62.85,1,At-Risk Customers
14841,54,6,3295.76,0,Regular Customers
14842,44,4,2824.69,0,Regular Customers
14844,64,4,3189.81,0,Regular Customers
14847,149,1,309.4,1,At-Risk Customers
14849,22,25,7930.54,3,High Value Customers
14850,312,1,325.75,1,At-Risk Customers
14851,24,2,511.35,0,Regular Customers
14852,59,6,2836.69,0,Regular Customers
14853,25,2,475.79999999999995,0,Regular Customers
14854,79,7,2740.03,0,Regular Customers
14855,120,2,645.65,0,Regular Customers
14856,37,3,1290.53,0,Regular Customers
14857,60,2,1173.12,0,Regular Customers
14859,13,4,1353.74,0,Regular Customers
14860,20,1,170.32,0,Regular Customers
14861,53,1,125.78999999999999,0,Regular Customers
14862,26,2,841.2,0,Regular Customers
14863,30,1,266.76,0,Regular Customers
14865,8,2,52.2,0,Regular Customers
14866,11,12,14389.9,3,High Value Customers
14867,186,3,710.28,1,At-Risk Customers
14868,4,8,2953.59,0,Regular Customers
14869,9,2,721.45,0,Regular Customers
14870,262,1,327.25,1,At-Risk Customers
14871,4,4,501.28000000000003,0,Regular Customers
14873,211,1,519.68,1,At-Risk Customers
14875,108,2,1465.32,0,Regular Customers
14878,13,9,1476.09,0,Regular Customers
14880,78,3,690.59,0,Regular Customers
14881,20,1,255.4,0,Regular Customers
14882,27,2,589.7,0,Regular Customers
14883,19,6,761.59,0,Regular Customers
14885,132,1,765.3199999999999,0,Regular Customers
14886,253,1,364.8,1,At-Risk Customers
14887,80,1,1862.0,0,Regular Customers
14888,208,1,369.2,1,At-Risk Customers
14889,337,1,135.9,1,At-Risk Customers
14890,254,1,125.65,1,At-Risk Customers
14891,149,2,554.38,1,At-Risk Customers
14893,10,2,1237.85,0,Regular Customers
14894,86,1,655.75,0,Regular Customers
14895,8,20,11138.71,3,High Value Customers
14896,205,2,468.77,1,At-Risk Customers
14897,8,4,1366.38,0,Regular Customers
14898,24,6,1269.31,0,Regular Customers
14901,12,9,1421.29,0,Regular Customers
14902,26,1,332.66,0,Regular Customers
14903,22,5,2795.33,0,Regular Customers
14904,3,2,1025.44,0,Regular Customers
14905,158,2,616.15,1,At-Risk Customers
14907,4,7,3501.1,0,Regular Customers
14908,75,1,277.79999999999995,0,Regular Customers
14910,3,4,434.35,0,Regular Customers
14911,2,201,143711.17,2,VIP Customers
14912,17,2,867.85,0,Regular Customers
14913,36,4,1227.43,0,Regular Customers
14915,92,2,307.48,0,Regular Customers
14916,71,4,1268.98,0,Regular Customers
14918,116,2,1610.15,0,Regular Customers
14920,213,2,977.77,1,At-Risk Customers
14921,31,2,1316.07,0,Regular Customers
14923,51,1,749.1,0,Regular Customers
14924,246,1,310.05,1,At-Risk Customers
14929,33,1,223.88,0,Regular Customers
14930,109,3,2362.96,0,Regular Customers
14931,5,5,1257.68,0,Regular Customers
14932,366,1,363.53,1,At-Risk Customers
14934,82,2,1890.94,0,Regular Customers
14935,298,1,1784.71,1,At-Risk Customers
14936,34,8,8137.02,0,Regular Customers
14937,57,3,1621.88,0,Regular Customers
14944,30,12,5900.25,0,Regular Customers
14946,15,1,100.9,0,Regular Customers
14947,73,2,290.82,0,Regular Customers
14948,24,6,1101.97,0,Regular Customers
14950,20,1,371.2,0,Regular Customers
14951,80,1,311.69,0,Regular Customers
14952,60,11,8099.49,0,Regular Customers
14953,26,1,285.67,0,Regular Customers
14954,13,1,294.85,0,Regular Customers
14957,254,1,58.49,1,At-Risk Customers
14958,148,3,483.73,1,At-Risk Customers
14959,65,4,695.42,0,Regular Customers
14960,9,2,221.26999999999998,0,Regular Customers
14961,11,9,7044.68,0,Regular Customers
14962,271,1,126.7,1,At-Risk Customers
14963,10,5,1472.34,0,Regular Customers
14964,248,1,206.21,1,At-Risk Customers
14965,97,2,596.09,0,Regular Customers
14966,15,1,183.01999999999998,0,Regular Customers
14967,50,1,463.8,0,Regular Customers
14968,31,1,147.59,0,Regular Customers
14970,69,4,1592.06,0,Regular Customers
14971,36,3,1097.98,0,Regular Customers
14972,129,1,114.77,0,Regular Customers
14973,108,3,1314.45,0,Regular Customers
14974,38,1,89.94,0,Regular Customers
14975,58,1,279.94,0,Regular Customers
14976,58,7,790.86,0,Regular Customers
14978,73,5,1921.3700000000001,0,Regular Customers
14981,247,1,102.12,1,At-Risk Customers
14984,20,2,202.37,0,Regular Customers
14985,199,2,292.01,1,At-Risk Customers
14987,16,2,326.4,0,Regular Customers
14988,212,1,334.54,1,At-Risk Customers
14995,39,2,231.98,0,Regular Customers
14997,47,3,546.2,0,Regular Customers
14998,171,2,414.87,1,At-Risk Customers
15000,48,1,490.52,0,Regular Customers
15002,116,4,1641.76,0,Regular Customers
15004,148,1,1220.77,1,At-Risk Customers
15005,16,28,6295.37,3,High Value Customers
15006,52,1,480.38,0,Regular Customers
15007,160,1,156.91,1,At-Risk Customers
15009,13,3,1259.43,0,Regular Customers
15010,36,1,308.94,0,Regular Customers
15012,54,2,405.04,0,Regular Customers
15014,44,2,257.66999999999996,0,Regular Customers
15016,173,1,170.04,1,At-Risk Customers
15017,34,1,125.58,0,Regular Customers
15018,39,3,496.21,0,Regular Customers
15019,267,1,252.81,1,At-Risk Customers
15021,9,9,1871.77,0,Regular Customers
15022,12,4,852.39,0,Regular Customers
15023,4,11,6720.41,0,Regular Customers
15024,10,10,1636.43,0,Regular Customers
15025,34,1,361.96,0,Regular Customers
15026,81,3,469.0,0,Regular Customers
15027,31,4,1066.15,0,Regular Customers
15028,9,4,627.13,0,Regular Customers
15030,72,2,518.28,0,Regular Customers
15031,5,4,653.19,0,Regular Customers
15032,257,3,4959.1,1,At-Risk Customers
15033,5,10,2557.18,0,Regular Customers
15034,16,8,4274.16,0,Regular Customers
15035,90,1,252.73,0,Regular Customers
15036,73,3,429.56,0,Regular Customers
15038,59,6,685.74,0,Regular Customers
15039,10,47,19766.59,3,High Value Customers
15041,171,1,179.93,1,At-Risk Customers
15042,200,1,135.93,1,At-Risk Customers
15043,32,1,537.0,0,Regular Customers
15044,20,17,7634.73,3,High Value Customers
15045,152,2,735.66,1,At-Risk Customers
15046,10,15,5090.42,3,High Value Customers
15047,270,1,343.62,1,At-Risk Customers
15048,66,4,381.0,0,Regular Customers
15049,274,1,121.17000000000002,1,At-Risk Customers
15050,26,3,1737.69,0,Regular Customers
15051,24,3,1383.36,0,Regular Customers
15052,320,1,207.73000000000002,1,At-Risk Customers
15053,5,3,693.95,0,Regular Customers
15054,13,2,302.1,0,Regular Customers
